,word,count,percent
553,"{'DOI': '10.13039/501100006360', 'name': 'Federal Ministry for Economic Affairs and Energy', 'doi-asserted-by': 'publisher', 'award': ['50WB1830', '50wb2130']}",1,0.1355
554,"{'DOI': '10.13039/100000774', 'name': 'Defense Threat Reduction Agency', 'doi-asserted-by': 'publisher', 'award': ['HDTRA1-07-C-0083']}",1,0.1355
555,"{'DOI': '10.13039/501100000844', 'name': 'European Space Agency', 'doi-asserted-by': 'publisher', 'award': ['ESA-ILSRA 2009-0834']}",1,0.1355
556,"{'name': 'Starr Cancer Consortium', 'award': ['I13-0052', 'I13-0052', 'I13-0052']}",1,0.1355
557,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['R01AI151059', 'R01AI151059', 'R01AI151059']}",1,0.1355
558,"{'DOI': '10.13039/100000865', 'name': 'Bill and Melinda Gates Foundation', 'doi-asserted-by': 'publisher', 'award': ['OPP1151054', 'OPP1151054', 'OPP1151054']}",1,0.1355
559,"{'DOI': '10.13039/100000879', 'name': 'Alfred P. Sloan Foundation', 'doi-asserted-by': 'publisher', 'award': ['G-2015-13964', 'G-2015-13964', 'G-2015-13964']}",1,0.1355
560,"{'DOI': '10.13039/100012555', 'name': 'Russian Foundation for Fundamental Investigations', 'doi-asserted-by': 'publisher', 'award': ['19-29-04026']}",1,0.1355
561,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['BioSentinel Project']}",1,0.1355
562,"{'name': 'ERC Advanced Grant “HOME”', 'award': ['339231', '339231']}",1,0.1355
563,"{'DOI': '10.13039/501100002946', 'name': 'Deutsches Zentrum für Luft- und Raumfahrt', 'doi-asserted-by': 'publisher', 'award': ['2474128']}",1,0.1355
564,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31801382']}",1,0.1355
565,"{'DOI': '10.13039/501100000271', 'name': 'Science and Technology Facilities Council', 'doi-asserted-by': 'publisher', 'award': ['ST/M001261/1']}",1,0.1355
566,"{'DOI': '10.13039/501100001659', 'name': 'Deutsche Forschungsgemeinschaft', 'doi-asserted-by': 'publisher', 'award': ['426601242']}",1,0.1355
567,{'name': 'The Ivan Bowen Family Foundation'},1,0.1355
568,"{'DOI': '10.13039/100006108', 'name': 'National Center for Advancing Translational Science', 'doi-asserted-by': 'crossref', 'award': ['KL2TR002379']}",1,0.1355
569,"{'DOI': '10.13039/501100004884', 'name': 'National Major Drug Discovery Project of China', 'doi-asserted-by': 'publisher', 'award': ['2015ZX09J15102-004', '18ZA0186', 'Z211060']}",1,0.1355
570,"{'DOI': '10.13039/501100008036', 'name': 'National Nutrition and Food Technology Research Institute', 'doi-asserted-by': 'publisher', 'award': ['28292']}",1,0.1355
571,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNH14ZTT002N', 'NASA Postdoctorsal Program Fellowship', '80NSSC18K0113', '80NSSC18K0113']}",1,0.1355
572,"{'DOI': '10.13039/100015169', 'name': 'WorldQuant Foundation', 'doi-asserted-by': 'publisher'}",1,0.1355
573,"{'name': 'Major Science and Technology Special Program for Crop Breeding in Zhejiang of China', 'award': ['No.2021C02064-5', 'No.LY18C130004']}",1,0.1355
574,"{'DOI': '10.13039/100006203', 'name': 'NASA Johnson Space Center', 'doi-asserted-by': 'publisher', 'award': ['NNX07AV20G', 'NNX14AE69G']}",1,0.1355
575,"{'DOI': '10.13039/501100001843', 'name': 'Science and Engineering Research Board', 'doi-asserted-by': 'publisher', 'award': ['MTR/2020/000490']}",1,0.1355
576,"{'DOI': '10.13039/501100002387', 'name': 'NCI', 'doi-asserted-by': 'publisher'}",1,0.1355
577,"{'DOI': '10.13039/100000054', 'name': 'National Cancer Institute', 'doi-asserted-by': 'publisher', 'award': ['NCI 60 panel']}",1,0.1355
578,"{'DOI': '10.13039/100000060', 'name': 'NIAID', 'doi-asserted-by': 'publisher', 'award': ['HHSN272201500013I']}",1,0.1355
579,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['CNS-NSCOR NNJ04HC90G']}",1,0.1355
580,{'name': 'Robert Bosch Centre for Data Science and Artificial Intelligence'},1,0.1355
581,"{'DOI': '10.13039/100006196', 'name': 'Jet Propulsion Laboratory', 'doi-asserted-by': 'publisher', 'award': ['2012 Space Biology NNH12ZTT001N grant nos. 19-12829-26', '2012 Space Biology NNH12ZTT001N grant nos. 19-12829-26', '2012 Space Biology NNH12ZTT001N grant nos. 19-12829-26']}",1,0.1355
582,"{'DOI': '10.13039/501100004541', 'name': 'Ministry of Education, Government of India', 'doi-asserted-by': 'crossref'}",1,0.1355
583,"{'name': 'Centre for Integrative Biology and Systems mEdicine, India'}",1,0.1355
584,"{'DOI': '10.13039/100018893', 'name': 'Colorado Office of Economic Development and International Trade', 'doi-asserted-by': 'crossref'}",1,0.1355
585,"{'DOI': '10.13039/100000002', 'name': 'U.S. Department of Health & Human Services | National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['1R01GM137008-01A1', '1R01GM137008-01A1', '1R01GM137008-01A1']}",1,0.1355
586,{'name': 'Center for Advancement of Science in Space'},1,0.1355
587,{'name': 'Institut Laue Langevin'},1,0.1355
588,{'name': 'Institute Laue Langevin'},1,0.1355
589,"{'DOI': '10.13039/100006228', 'name': 'Oak Ridge National Laboratory', 'doi-asserted-by': 'crossref'}",1,0.1355
590,"{'DOI': '10.13039/100000050', 'name': 'National Heart Lung and Blood Institute', 'doi-asserted-by': 'publisher'}",1,0.1355
591,"{'name': 'NASA: NNX14AH51G [all Twins Study principal investigators (PIs)]', 'award': ['NNX14AB02G', '80NSSC19K0434']}",1,0.1355
592,"{'DOI': '10.13039/100006193', 'name': 'NASA John H Glenn Research Center', 'doi-asserted-by': 'publisher', 'award': ['NNX16AE84A']}",1,0.1355
593,"{'DOI': '10.13039/501100006769', 'name': 'Russian Science Foundation', 'doi-asserted-by': 'publisher'}",1,0.1355
594,"{'DOI': '10.13039/501100000844', 'name': 'European Space Agency', 'doi-asserted-by': 'publisher', 'award': ['4000131202/20/NL/PG/pt']}",1,0.1355
595,"{'DOI': '10.13039/501100002855', 'name': ""Ministry of Science and Technology of the People's Republic of China"", 'doi-asserted-by': 'publisher', 'award': ['2011CB711000', '2021ZD0203800']}",1,0.1355
596,"{'DOI': '10.13039/100000199', 'name': 'U.S. Department of Agriculture', 'doi-asserted-by': 'publisher', 'award': ['FLA-MCS-006063']}",1,0.1355
597,"{'DOI': '10.13039/100005735', 'name': 'Florida Space Grant Consortium', 'doi-asserted-by': 'publisher'}",1,0.1355
598,"{'DOI': '10.13039/501100003981', 'name': 'Agenzia Spaziale Italiana', 'doi-asserted-by': 'publisher', 'award': ['I/003/11/0 and 2014-010-R.0 and 2013-084-R.0']}",1,0.1355
599,"{'DOI': '10.13039/501100015004', 'name': 'University of Adelaide AFW', 'doi-asserted-by': 'publisher'}",1,0.1355
600,"{'DOI': '10.13039/501100000943', 'name': 'Commonwealth Scientific and Industrial Research Organisation', 'doi-asserted-by': 'publisher'}",1,0.1355
601,"{'DOI': '10.13039/100007493', 'name': 'University of Colorado Boulder', 'doi-asserted-by': 'publisher'}",1,0.1355
602,"{'DOI': '10.13039/501100004739', 'name': 'Youth Innovation Promotion Association of the Chinese Academy of Sciences', 'doi-asserted-by': 'publisher', 'award': ['2018116']}",1,0.1355
603,"{'DOI': '10.13039/501100002855', 'name': ""Ministry of Science and Technology of the People's Republic of China"", 'doi-asserted-by': 'crossref'}",1,0.1355
604,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['81822026 81701859 31670865 81830061']}",1,0.1355
605,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31830037']}",1,0.1355
606,"{'DOI': '10.13039/501100002367', 'name': 'Chinese Academy of Sciences', 'doi-asserted-by': 'publisher', 'award': ['XDB32010300', 'QYZDB-SSW-SMC030']}",1,0.1355
607,"{'DOI': '10.13039/501100004837', 'name': 'Ministerio de Ciencia e Innovación', 'doi-asserted-by': 'publisher', 'award': ['BES‐2016‐077976', 'ESP2015‐64323‐R', 'RTI2018‐099309‐B‐I00']}",1,0.1355
608,"{'DOI': '10.13039/100000002', 'name': 'NIH', 'doi-asserted-by': 'publisher'}",1,0.1355
609,"{'DOI': '10.13039/100000104', 'name': 'NASA', 'doi-asserted-by': 'crossref', 'award': ['NNX10AP91G']}",1,0.1355
610,"{'DOI': '10.13039/501100007162', 'name': 'Guangdong Science and Technology Department', 'doi-asserted-by': 'publisher', 'award': ['2021A1515011058', '2018B020205003']}",1,0.1355
611,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['1905785', '1R21AR079153-01A1', '1R21EB033495-01', '2025362', '7R01AR072027', '80JSC022CA006', 'W81XWH2110274']}",1,0.1355
612,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['80NSSC18K1465']}",1,0.1355
613,"{'DOI': '10.13039/501100002946', 'name': 'German Aerospace Center', 'doi-asserted-by': 'publisher', 'award': ['50WB2019']}",1,0.1355
614,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher'}",1,0.1355
615,"{'DOI': '10.13039/100009619', 'name': 'Japan Agency for Medical Research and Development', 'doi-asserted-by': 'publisher', 'award': ['JP21bm0704045', 'JP21gm6210023']}",1,0.1355
616,"{'DOI': '10.13039/501100000921', 'name': 'European Cooperation in Science and Technology', 'doi-asserted-by': 'publisher', 'award': ['CA18117']}",1,0.1355
617,"{'DOI': '10.13039/501100002701', 'name': 'Ministry of Education', 'doi-asserted-by': 'publisher', 'award': ['2018R1A6A1A03025523', '2022R1I1A1A01066045']}",1,0.1355
618,"{'name': 'Ministry of Science and ICT', 'award': ['2020R1C1C1014835']}",1,0.1355
619,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31900473', '31871322']}",1,0.1355
620,"{'name': 'State Key Laboratory of Space Medicine Fundamentals and Application', 'award': ['SMFA19B01', 'SMFA19C01', 'SMFA19A03']}",1,0.1355
621,"{'name': 'Space Medical Experiment Project of China Manned Space Program', 'award': ['HYZHXM01004']}",1,0.1355
622,"{'DOI': '10.13039/501100001691', 'name': 'Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['JP21H03331', 'JP20H04938', 'JP19H03648', 'JP20H03679', 'JP20H04956']}",1,0.1355
623,"{'DOI': '10.13039/501100002241', 'name': 'Japan Science and Technology Agency', 'doi-asserted-by': 'publisher', 'award': ['JPMJMS2023']}",1,0.1355
624,"{'DOI': '10.13039/100005746', 'name': 'Michigan Space Grant Consortium', 'doi-asserted-by': 'publisher'}",1,0.1355
625,"{'DOI': '10.13039/501100004398', 'name': 'Mitsubishi Foundation', 'doi-asserted-by': 'publisher'}",1,0.1355
626,"{'DOI': '10.13039/501100001691', 'name': 'Japan Society for the Promotion of Science', 'doi-asserted-by': 'publisher', 'award': ['18H03191', '20K20664', '20K22876', '21K17685']}",1,0.1355
627,"{'DOI': '10.13039/501100002581', 'name': 'School of Medicine, CHA University', 'doi-asserted-by': 'publisher'}",1,0.1355
628,"{'DOI': '10.13039/501100004721', 'name': 'University of Tokyo', 'doi-asserted-by': 'publisher'}",1,0.1355
629,"{'name': 'FOT Ltd - Bulgaria', 'award': ['BG131025586']}",1,0.1355
630,"{'DOI': '10.13039/501100000844', 'name': 'ESA', 'doi-asserted-by': 'publisher'}",1,0.1355
631,"{'DOI': '10.13039/100000001', 'name': 'National Science Foundation', 'doi-asserted-by': 'publisher', 'award': ['2026049']}",1,0.1355
632,"{'DOI': '10.13039/100007710', 'name': 'University of Connecticut', 'doi-asserted-by': 'publisher'}",1,0.1355
633,"{'DOI': '10.13039/100012001', 'name': 'Al Jalila Foundation', 'doi-asserted-by': 'publisher'}",1,0.1355
634,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['4000134990/21/UK/AL']}",1,0.1355
635,"{'DOI': '10.13039/100019530', 'name': 'Jefferson Scholars Foundation', 'doi-asserted-by': 'publisher', 'award': ['J017']}",1,0.1355
636,"{'DOI': '10.13039/501100001501', 'name': 'University Grants Commission', 'doi-asserted-by': 'publisher'}",1,0.1355
637,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['81871522', '32171173', '11727813']}",1,0.1355
638,"{'DOI': '10.13039/100007915', 'name': 'Baylor College of Medicine', 'doi-asserted-by': 'publisher', 'award': ['Medical Scientist Training Program']}",1,0.1355
639,"{'DOI': '10.13039/100000050', 'name': 'HHS | NIH | National Heart, Lung, and Blood Institute', 'doi-asserted-by': 'publisher', 'award': ['R01HL147108']}",1,0.1355
640,"{'DOI': '10.13039/100000050', 'name': 'HHS | NIH | National Heart, Lung, and Blood Institute', 'doi-asserted-by': 'publisher', 'award': ['R01HL153350']}",1,0.1355
641,"{'DOI': '10.13039/100000050', 'name': 'HHS | NIH | National Heart, Lung, and Blood Institute', 'doi-asserted-by': 'publisher', 'award': ['R01HL089598']}",1,0.1355
642,"{'DOI': '10.13039/100001234', 'name': 'Robert and Janice McNair Foundation', 'doi-asserted-by': 'publisher'}",1,0.1355
643,"{'DOI': '10.13039/501100001700', 'name': 'Ministry of Education, Culture, Sports, Science and Technology', 'doi-asserted-by': 'publisher', 'award': ['15K11919', '24620007']}",1,0.1355
644,"{'DOI': '10.13039/100000002', 'name': 'U.S. Department of Health & Human Services | National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['R01HL140305']}",1,0.1355
645,"{'DOI': '10.13039/501100001852', 'name': 'Indo-French Centre for the Promotion of Advanced Research', 'doi-asserted-by': 'publisher'}",1,0.1355
646,"{'DOI': '10.13039/501100002261', 'name': 'Russian Foundation for Basic Research', 'doi-asserted-by': 'publisher', 'award': ['20-07-00378']}",1,0.1355
647,"{'DOI': '10.13039/501100000016', 'name': 'Gouvernement du Canada | Canadian Space Agency', 'doi-asserted-by': 'publisher', 'award': ['9F008-140254/001/MTB']}",1,0.1355
648,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31870852']}",1,0.1355
649,"{'DOI': '10.13039/501100000271', 'name': 'Science and Technology Facilities Council', 'doi-asserted-by': 'publisher', 'award': ['ST/V000586/1']}",1,0.1355
650,"{'DOI': '10.13039/100000104', 'name': 'NASA', 'doi-asserted-by': 'publisher', 'award': ['80NSSC17K0344']}",1,0.1355
651,"{'name': 'Program for fundamental research SSC RF – IBMP RAS', 'award': ['65.4']}",1,0.1355
652,"{'DOI': '10.13039/501100001839', 'name': 'University Grants Committee', 'doi-asserted-by': 'publisher'}",1,0.1355
653,"{'DOI': '10.13039/501100002839', 'name': 'Charité - Universitätsmedizin Berlin', 'doi-asserted-by': 'crossref'}",1,0.1355
654,"{'name': 'The author acknowledges the financial support from The Hessel Group Research Fund and The Andy Thomas Centre for Space Resources (ATCSR) at The University of Adelaide, Australia.'}",1,0.1355
655,"{'DOI': '10.13039/100000002', 'name': 'National Institutes of Health', 'doi-asserted-by': 'publisher', 'award': ['HL059842', 'AI15207', 'AI052733']}",1,0.1355
656,"{'name': 'Agencia Estatal de Investigación, Spain', 'award': ['#RTI2018-099309-B-I00', '#ESP2015-64323-R']}",1,0.1355
657,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['#80NSSC17K0546']}",1,0.1355
658,"{'DOI': '10.13039/501100000266', 'name': 'Engineering and Physical Sciences Research Council', 'doi-asserted-by': 'publisher'}",1,0.1355
659,"{'DOI': '10.13039/501100002261', 'name': 'Russian Foundation for Basic Research', 'doi-asserted-by': 'publisher'}",1,0.1355
660,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['51705045', 'SKTC202105']}",1,0.1355
661,"{'DOI': '10.13039/501100002946', 'name': 'Deutsches Zentrum für Luft-und Raumfahrt', 'doi-asserted-by': 'publisher'}",1,0.1355
662,"{'DOI': '10.13039/501100002749', 'name': 'Belgian Federal Science Policy Office', 'doi-asserted-by': 'publisher', 'award': ['IMPULSE grant 4000109861']}",1,0.1355
663,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'publisher', 'award': ['31500236', '31570859', '31600684', '31971172', 'U1738107']}",1,0.1355
664,"{'DOI': '10.13039/100010661', 'name': 'Horizon 2020 Framework Programme', 'doi-asserted-by': 'publisher', 'award': ['733006 (PACE)', 'No 779293 (HIPGEN)']}",1,0.1355
665,"{'DOI': '10.13039/501100002367', 'name': 'Chinese Academy of Sciences', 'doi-asserted-by': 'publisher', 'award': ['XDA04020202-15', 'XDA04020415']}",1,0.1355
666,"{'DOI': '10.13039/100000104', 'name': 'National Aeronautics and Space Administration', 'doi-asserted-by': 'publisher', 'award': ['NNX17AJ31G NNX16AO69A']}",1,0.1355
667,"{'DOI': '10.13039/501100001809', 'name': 'National Natural Science Foundation of China', 'doi-asserted-by': 'crossref', 'award': ['11927812']}",1,0.1355
668,"{'name': 'National Key Research and Development Program of China', 'award': ['2020YFC2201004']}",1,0.1355
669,"{'DOI': '10.13039/501100002946', 'name': 'Deutsches Zentrum für Luft-und Raumfahrt', 'doi-asserted-by': 'publisher', 'award': ['50WB1924', '50WB2219']}",1,0.1355
670,"{'name': 'NASA Flight Opportunities and Biological and Physical Sciences', 'award': ['80NSSC18K1294']}",1,0.1355
671,"{'name': 'program for fundamental research SSC RF – IBMP RAS', 'award': ['65.4']}",1,0.1355
672,"{'DOI': '10.13039/501100012335', 'name': 'National Defense Basic Scientific Research Program of China', 'doi-asserted-by': 'publisher', 'award': ['JCKY2021601B021']}",1,0.1355
